Word,Coefficient
entertainedso,0.03681350646323982
entertainment,-0.05530324770775175
entire,-0.02090710319179649
entry,0.11952139368698235
entrylevel,0.02310282863807778
environment,0.06874235647491476
episode,0.12865662627659652
episodes,0.022527076354750424
epub,0.04990821688287757
equipment,-0.13968741969821682
equivalent,-0.14183984718271483
ereader,0.3008600219112008
ereaders,0.039632353547033664
error,0.08750957209796907
esp,0.018762415679773343
especially,-0.04591436494221709
essential,0.10981187277439475
essentially,0.09665253502539904
evening,-0.2785248852012655
events,0.07398644131356781
eventually,-0.3750398492961428
everyday,0.2985660840294799
evolution,0.13733066449401685
exact,-0.15545362926332237
exactly,0.3769255168392732
example,-0.16467383260461896
exceeded,0.07894071046559896
exceedingly,0.02929522395586262
excellent,0.6014787464683542
exception,-0.3867862758878128
exceptional,0.028690617908900717
excessive,0.06537158220351581
exchange,0.03646997409640132
excited,0.13632584959996422
exclusively,0.04112401491391171
exist,0.02929522395586262
existing,-0.5689261607091273
expand,0.08012433346641706
expect,0.05605609202778884
expectations,-0.017162761273443624
expected,0.33970726711151455
expecting,0.3323605597530259
expense,0.03253829788528029
expensive,-0.09161153437921345
experience,0.14795260541884034
experienced,0.13282776202881239
explain,-0.18778562294294437
explore,0.09572395575699665
export,0.07678777448746775
exposedthats,0.033998923203954715
extension,0.14117869295053864
exterior,0.03234274863725315
external,-0.1339650882155354
extra,0.25026219007619366
extras,-0.4402851133678289
extremely,0.12396565979591874
eye,0.04502580301390654
eyes,0.12389971620483414
eyestrain,0.03794129403530475
fabric,-0.3496443078406543
fabulous,0.028284418069070127
face,-0.43985876088868114
facebook,0.12153709340929195
facing,0.1087806066175702
fact,0.42481228210008065
factor,-0.05382916681344052
faded,0.06160139441708952
fading,0.06160139441708952
failed,-0.3724522723761284
fails,0.04337247002793331
failure,0.017750368408424498
faint,0.02919720535985221
fairly,-0.050080872101694
fall,0.3095762205662113
falling,-0.6985827069212444
falls,-0.1849370084996187
familiar,0.037649658268576795
family,0.5060872566114135
fan,0.43297319264698114
fans,0.13108989075917057
fantastic,0.16276492578588025
fantasticsome,0.08778316491188022
far,0.21427083883080766
fast,0.09214945971806981
fast7,0.03829124688164919
faster,0.2549393004478094
fastest,-0.17196290379411674
father,0.17890531463324305
fathers,0.10787649045686062
fault,0.19620927469252547
favi,0.018762415679773343
favor,0.04492077511572285
favorite,0.5958274758919339
fbi,0.03681350646323982
feature,-0.20964833327850532
featured,-0.13900580545651214
features,0.8653536315747452
featureupdate,0.029146309541472643
febreeze,0.027890293688867158
